og1	count	conservation	cross_species_conservation	protein_ID	og	gene_name	description	Condition_treatment	Condition_control	Strain_treatment	Strain_control	species_analyzed	logFC	AveExpr	t	P.Value	adj.P.Val	B	hit	species	complete_name
AdhE	6	conserved	conserved across species	AIL18019.1	wp_000301660.1	AIL18019.1	aldehyde-alcohol dehydrogenase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.3065440097003	26.4676421186796	-32.4819213505888	2.19725582193337e-08	8.80247587439836e-07	10.2103588080918	1	E. coli	E. coli MS511R
AdhE	6	conserved	conserved across species	AIL18019.1	wp_000301660.1	AIL18019.1	aldehyde-alcohol dehydrogenase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.89881194626375	26.1715081503979	-65.6805498192617	2.4886590972536e-06	0.000508985787198	6.2048582535789	1	E. coli	E. coli MS529R
AdhE	6	conserved	conserved across species	PBBIODIN_00494	adhe_2	PBBIODIN_00494	Aldehyde-alcohol dehydrogenase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	2.12663711414957	30.1219024729977	55.2387411517716	8.58229759391588e-09	9.50324255513256e-07	11.4498519331079	1	K. pneumoniae	K. pneumoniae MS299R
AdhE	6	conserved	conserved across species	PBBIODIN_00494	adhe_2	PBBIODIN_00494	Aldehyde-alcohol dehydrogenase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	2.42244074655068	30.2698042891982	76.2207670025833	6.74489649693767e-08	7.56614677267798e-06	9.62040606903057	1	K. pneumoniae	K. pneumoniae MS274R
AdhE	6	conserved	conserved across species	PBBIODIN_00494	adhe_2	PBBIODIN_00494	Aldehyde-alcohol dehydrogenase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.57216113300639	29.8446644824261	54.191019139912	1.04547690242688e-09	3.69039673294416e-08	13.3203449831068	1	K. pneumoniae	K. pneumoniae MS311R
wp_000153937.1	1	strain-specific	strain-specific	AIL14892.1	wp_000153937.1	AIL14892.1	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.00583915256797	19.6225900614172	24.0913252406932	1.19730603337428e-05	0.000215459204123	4.11675781205641	1	E. coli	E. coli MS346R
wp_000778808.1	1	strain-specific	strain-specific	AIL16085.1	wp_000778808.1	AIL16085.1	hypothetical protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.03323200149296	20.2155759253219	20.2659069897014	2.45575778373238e-05	0.000351872447406	3.26412003336877	1	E. coli	E. coli MS346R
wp_000137183.1	2	conserved	conserved within species	AIL16048.1	wp_000137183.1	AIL16048.1	tyrosine-protein kinase wzc	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.3228106561442	17.9561226660636	19.5367298514967	2.85886438945204e-05	0.000389718805312	3.0823652686359	1	E. coli	E. coli MS346R
wp_000137183.1	2	conserved	conserved within species	AIL16048.1	wp_000137183.1	AIL16048.1	tyrosine-protein kinase wzc	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.87413456946241	18.2317846227227	37.0082392041196	9.52076750587171e-09	4.58102737905463e-07	11.1163755979758	1	E. coli	E. coli MS511R
wp_001078897.1	2	conserved	conserved within species	AIL16307.1	wp_001078897.1	AIL16307.1	glutamate synthase, small subunit domain protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.64831925100857	16.4663570034319	18.3056494653983	3.74391936074253e-05	0.000482606563581	2.75887310142871	1	E. coli	E. coli MS346R
wp_001078897.1	2	conserved	conserved within species	AIL16307.1	wp_001078897.1	AIL16307.1	glutamate synthase, small subunit domain protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.50268115978554	16.3935379578204	17.0404668223592	1.33921945738704e-06	1.96185656332146e-05	5.61801033817013	1	E. coli	E. coli MS511R
wp_001296056.1	3	conserved	conserved within species	AIL17727.1	wp_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.16214952484623	20.8702946215609	18.2849188286631	3.76152848843432e-05	0.000482606563581	2.75323487004481	1	E. coli	E. coli MS346R
wp_001296056.1	3	conserved	conserved within species	AIL17727.1	wp_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.51488113742732	21.0466604278514	30.9208968466912	3.01215814992638e-08	1.11563517892556e-06	9.86514393521409	1	E. coli	E. coli MS511R
wp_001296056.1	3	conserved	conserved within species	AIL17727.1	wp_001296056.1	AIL17727.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.28489583771115	19.6467719402822	-12.4171048751681	0.00064299384559	0.00284129470114	-0.252782455578657	1	E. coli	E. coli MS529R
wp_001069461.1	1	strain-specific	strain-specific	AIL14028.1	wp_001069461.1	AIL14028.1	phosphogluconate dehydratase	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.02041725471488	20.7562903156872	18.1251601720943	3.9007248928823e-05	0.000493821336259	2.70956209950738	1	E. coli	E. coli MS346R
wp_000703047.1	1	strain-specific	strain-specific	AIL18548.1	wp_000703047.1	AIL18548.1	salicylate synthase	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.65087756258225	16.6612597218997	16.3011142820444	6.04837579577958e-05	0.000628124281296	2.18095612164094	1	E. coli	E. coli MS346R
GarR	5	conserved	conserved across species	AIL15290.1	wp_001303675.1	AIL15290.1	2-hydroxy-3-oxopropionate reductase	nodrug	nodrug	MS346R	25922S	Ecoli_25922	1.06552156866267	20.7590202559231	13.2095991979633	0.000143761124119	0.00112083054439	1.13153775013236	1	E. coli	E. coli MS346R
GarR	5	conserved	conserved across species	AIL15290.1	wp_001303675.1	AIL15290.1	2-hydroxy-3-oxopropionate reductase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.2769076211552	20.8647132821694	20.0469075200725	4.78390869993865e-07	8.38465426605319e-06	6.78251680400287	1	E. coli	E. coli MS511R
GarR	5	conserved	conserved across species	PBBIODIN_01210	garR	PBBIODIN_01210	2-hydroxy-3-oxopropionate reductase	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.10077579762601	22.6453371179291	25.942093340035	5.5035752369797e-07	6.41629324448084e-06	6.88802043135193	1	K. pneumoniae	K. pneumoniae MS299R
GarR	5	conserved	conserved across species	PBBIODIN_01210	garR	PBBIODIN_01210	2-hydroxy-3-oxopropionate reductase	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.17498240353764	22.6824404208849	29.2437098452595	4.11613645504171e-06	4.39565083757012e-05	5.04757645009841	1	K. pneumoniae	K. pneumoniae MS274R
GarR	5	conserved	conserved across species	PBBIODIN_01210	garR	PBBIODIN_01210	2-hydroxy-3-oxopropionate reductase	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.05840299181761	22.6241507150249	34.1758708771721	1.93493442600884e-08	2.15188334026762e-07	10.0930060452559	1	K. pneumoniae	K. pneumoniae MS311R
GarD	6	conserved	conserved across species	AIL15889.1	wp_001273940.1	AIL15889.1	galactarate dehydratase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.20071037818236	20.9146338870408	31.7334616611611	2.55114021845317e-08	1.00157764976471e-06	10.0471518287137	1	E. coli	E. coli MS511R
GarD	6	conserved	conserved across species	PBBIODIN_01206	garD	PBBIODIN_01206	Galactarate dehydratase (L-threo-forming)	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.24394022739657	22.4036286560327	17.5656783561389	4.63833908150285e-06	2.98308866418222e-05	4.43184077460577	1	K. pneumoniae	K. pneumoniae MS299R
GarD	6	conserved	conserved across species	PBBIODIN_01206	garD	PBBIODIN_01206	Galactarate dehydratase (L-threo-forming)	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.24163612299401	22.4024766038315	25.662654338546	7.19856700574185e-06	6.33253250773306e-05	4.38082061755414	1	K. pneumoniae	K. pneumoniae MS274R
GarD	6	conserved	conserved across species	PBBIODIN_01206	garD	PBBIODIN_01206	Galactarate dehydratase (L-threo-forming)	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.15045289927488	22.3568849919719	29.8898247487516	4.51018376713122e-08	3.98283920358973e-07	9.13788004382614	1	K. pneumoniae	K. pneumoniae MS311R
GarD	6	conserved	conserved across species	PRZ_02802	garD	PRZ_02802	Galactarate dehydratase (L-threo-forming)	nodrug	nodrug	MS530R	PRZS	Kpneumoniae_PRZ	-1.06473041731822	21.7039757251201	-22.9522842854649	9.83736112878482e-06	0.000110449656195	4.09684814907294	1	K. pneumoniae	K. pneumoniae MS530R
GarD	6	conserved	conserved across species	PRZ_02802	garD	PRZ_02802	Galactarate dehydratase (L-threo-forming)	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-1.40103337280438	21.535824247377	-30.1687460664554	1.2948537597324e-13	1.76880375282749e-12	21.363613275604	1	K. pneumoniae	K. pneumoniae MS493R
wp_000079699.1	1	strain-specific	strain-specific	AIL14550.1	wp_000079699.1	AIL14550.1	hypothetical protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	-1.22601751035478	23.3637725842351	-31.5172996901202	2.66530159473315e-08	1.02587980989435e-06	9.99923285995121	1	E. coli	E. coli MS511R
wp_000150638.1	1	strain-specific	strain-specific	AIL14579.1	wp_000150638.1	AIL14579.1	hypothetical protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.12599112004152	20.5943044875893	29.7408725209671	3.86414371048512e-08	1.30781277649695e-06	9.59137972129839	1	E. coli	E. coli MS511R
wp_000689386.1	1	strain-specific	strain-specific	AIL17779.1	wp_000689386.1	AIL17779.1	tonB dependent receptor family protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.25337502530221	23.0318202573431	28.5198550749523	5.05291422001682e-08	1.62604436293328e-06	9.29550685884282	1	E. coli	E. coli MS511R
wp_000820423.1	1	strain-specific	strain-specific	AIL15843.1	wp_000820423.1	AIL15843.1	autotransporter beta-domain protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.1888852055757	19.3426441848412	28.319406582941	5.28608651188402e-08	1.67364319723038e-06	9.24564058422589	1	E. coli	E. coli MS511R
wp_001149834.1	1	strain-specific	strain-specific	AIL16493.1	wp_001149834.1	AIL16493.1	N-acetylneuraminate lyase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.2522515826857	20.9769094404436	28.1615579876749	5.47846964004738e-08	1.70702157197032e-06	9.20610612600544	1	E. coli	E. coli MS511R
wp_001443186.1	1	strain-specific	strain-specific	AIL17230.1	wp_001443186.1	AIL17230.1	tryptophanase	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.06437310532527	25.9098837506791	26.8586076955552	7.41626196505099e-08	2.20577609657501e-06	8.8704796727101	1	E. coli	E. coli MS511R
wp_001036964.1	1	strain-specific	strain-specific	AIL16669.1	wp_001036964.1	AIL16669.1	D-galactose-binding periplasmic protein	nodrug	nodrug	MS511R	25922S	Ecoli_25922	1.01957310361316	24.2285598209732	26.1713951417983	8.7520317928245e-08	2.48988962453833e-06	8.68644491159326	1	E. coli	E. coli MS511R
OmpW	5	conserved	conserved across species	AIL15730.1	wp_001298116.1	AIL15730.1	outer membrane protein W	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-2.35089684694845	23.1753677691112	-81.028568091096	1.23158263582856e-06	0.000508985787198	6.80067984748134	1	E. coli	E. coli MS529R
OmpW	5	conserved	conserved across species	PBBIODIN_04128	ompW	PBBIODIN_04128	Outer membrane protein W	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	2.00418661429769	24.8918138767923	49.8212907933556	1.51660235845115e-08	1.02525916348616e-06	10.8578869150416	1	K. pneumoniae	K. pneumoniae MS299R
OmpW	5	conserved	conserved across species	PBBIODIN_04128	ompW	PBBIODIN_04128	Outer membrane protein W	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.40636873392063	24.5929049366038	44.309460932552	6.93043282844023e-07	1.68988930397821e-05	7.12384836272617	1	K. pneumoniae	K. pneumoniae MS274R
OmpW	5	conserved	conserved across species	PBBIODIN_04128	ompW	PBBIODIN_04128	Outer membrane protein W	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.57462630568021	24.6770337224836	54.1494045415787	1.05057962698217e-09	3.69039673294416e-08	13.3150829619524	1	K. pneumoniae	K. pneumoniae MS311R
OmpW	5	conserved	conserved across species	PRZ_01122	ompW	PRZ_01122	Outer membrane protein W	nodrug	nodrug	MS493R	PRZS	Kpneumoniae_PRZ	-1.18918548959279	25.0572997582024	-26.6043910059293	6.69269228010234e-13	7.40915356906201e-12	19.6233674585518	1	K. pneumoniae	K. pneumoniae MS493R
PflB	5	conserved	conserved across species	AIL16257.1	wp_000861712.1	AIL16257.1	formate acetyltransferase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.85389537766542	23.3283977094116	-63.7228151155228	2.75411004021719e-06	0.000508985787198	6.11207830060078	1	E. coli	E. coli MS529R
PflB	5	conserved	conserved across species	AIL14162.1	wp_001292822.1	AIL14162.1	formate acetyltransferase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.28091062038163	26.3127622395541	-40.3295678932079	1.27377899810582e-05	0.000658007414022	4.53700859587668	1	E. coli	E. coli MS529R
PflB	5	conserved	conserved across species	PBBIODIN_03631	pflB	PBBIODIN_03631	Formate acetyltransferase 1	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	1.76892034496777	29.1826245885322	34.7958482496716	1.09596491696697e-07	2.22684553040368e-06	8.70995557712464	1	K. pneumoniae	K. pneumoniae MS299R
PflB	5	conserved	conserved across species	PBBIODIN_03631	pflB	PBBIODIN_03631	Formate acetyltransferase 1	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.82110317742569	29.2087160047611	52.6607768322637	3.30232550306602e-07	1.27013294626239e-05	7.95393822099463	1	K. pneumoniae	K. pneumoniae MS274R
PflB	5	conserved	conserved across species	PBBIODIN_03631	pflB	PBBIODIN_03631	Formate acetyltransferase 1	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	1.5018182954114	29.049073563754	51.5648107697747	1.43230095557534e-09	4.36524798974187e-08	12.9790556306961	1	K. pneumoniae	K. pneumoniae MS311R
IlvA	2	conserved	conserved within species	AIL17970.1	wp_000548347.1	AIL17970.1	threonine ammonia-lyase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-2.07012637257432	22.8973634730882	-58.7769199597172	3.60988023944685e-06	0.000508985787198	5.85649854906718	1	E. coli	E. coli MS529R
IlvA	2	conserved	conserved within species	AIL17970.1	wp_000548347.1	AIL17970.1	threonine ammonia-lyase	Nx	nodrug	25922S	25922S	Ecoli_25922	-1.10191094945644	23.3814711846471	-27.6824962380847	1.50929970511862e-05	0.009393175215476	4.14334303240123	1	E. coli	E. coli 25922S
wp_001298555.1	1	strain-specific	strain-specific	AIL18562.1	wp_001298555.1	AIL18562.1	hypothetical protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.67221686149676	19.8551259275683	-57.8428917487232	3.80881410017212e-06	0.000508985787198	5.80451860552668	1	E. coli	E. coli MS529R
wp_000627804.1	1	strain-specific	strain-specific	AIL15057.1	wp_000627804.1	AIL15057.1	autonomous glycyl radical cofactor GrcA	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.6753402000428	25.3501018936	-55.5083141912839	4.37223423678035e-06	0.000508985787198	5.66893567242456	1	E. coli	E. coli MS529R
wp_000768217.1	1	strain-specific	strain-specific	AIL17376.1	wp_000768217.1	AIL17376.1	S-fimbrial protein subunit SfaA	nodrug	nodrug	MS529R	25922S	Ecoli_25922	2.35538514006482	19.5673944094205	51.7629659401846	5.5244253863775e-06	0.000542222351673	5.43305933395507	1	E. coli	E. coli MS529R
wp_001291206.1	1	strain-specific	strain-specific	AIL16499.1	wp_001291206.1	AIL16499.1	pseudouridine synthase family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.42544235958054	22.8234871837848	48.6110111436593	6.81760017448156e-06	0.000561932053861	5.21492121327018	1	E. coli	E. coli MS529R
wp_000192238.1	1	strain-specific	strain-specific	AIL14885.1	wp_000192238.1	AIL14885.1	citrate lyase, alpha subunit	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.39373007399413	19.9781845030782	-47.5867897347947	7.32133629478138e-06	0.000574871325866	5.1397685681029	1	E. coli	E. coli MS529R
wp_000049213.1	1	strain-specific	strain-specific	AIL16024.1	wp_000049213.1	AIL16024.1	nitrite reductase [NAD(P)H	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.39463950864523	23.0133352580509	-45.8492712904522	8.2920610322429e-06	0.000602863548381	5.00709933832878	1	E. coli	E. coli MS529R
wp_001102123.1	1	strain-specific	strain-specific	AIL15806.1	wp_001102123.1	AIL15806.1	cysteine-rich domain protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.29112642203201	19.283821644324	-44.5462922177705	9.13208649785906e-06	0.000618147786045	4.90308951642713	1	E. coli	E. coli MS529R
wp_001012593.1	1	strain-specific	strain-specific	AIL16563.1	wp_001012593.1	AIL16563.1	acetolactate synthase, large subunit, biosynthetic type	nodrug	nodrug	MS529R	25922S	Ecoli_25922	1.26984028466812	19.3798126233652	41.5110773461062	1.1564673758156e-05	0.000658007414022	4.64442241279473	1	E. coli	E. coli MS529R
wp_000493122.1	1	strain-specific	strain-specific	AIL17051.1	wp_000493122.1	AIL17051.1	nickel ABC transporter, nickel/metallophore periplasmic binding protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.33040069233597	20.3273017887602	-41.4525402516784	1.16194108824799e-05	0.000658007414022	4.63919354363631	1	E. coli	E. coli MS529R
OmpC	4	conserved	conserved across species	AIL15476.1	wp_000865543.1	AIL15476.1	outer membrane protein C	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.18858629730863	27.0767637326218	-41.0551286515775	1.20000590740925e-05	0.000658007414022	4.6034413018879	1	E. coli	E. coli MS529R
OmpC	4	conserved	conserved across species	PBBIODIN_00941	ompc~~~ompk36	PBBIODIN_00941	Outer membrane protein C	nodrug	nodrug	MS299R	MS55S	Kpneumoniae_MS55	-3.60104627010776	28.3585619154482	-33.842740716379	1.27695068205991e-07	2.48673351933899e-06	8.53947115417892	1	K. pneumoniae	K. pneumoniae MS299R
OmpC	4	conserved	conserved across species	PBBIODIN_00941	ompc~~~ompk36	PBBIODIN_00941	Outer membrane protein C	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	-3.66053793247717	28.3288160842635	-83.5286806602087	4.55097433489595e-08	7.56614677267798e-06	10.0013955947474	1	K. pneumoniae	K. pneumoniae MS274R
OmpC	4	conserved	conserved across species	PBBIODIN_00941	ompc~~~ompk36	PBBIODIN_00941	Outer membrane protein C	nodrug	nodrug	MS311R	MS55S	Kpneumoniae_MS55	-3.2721372394755	28.5230164307644	-73.3254018054719	1.53667240052278e-10	1.4700832631668e-08	15.3432374687981	1	K. pneumoniae	K. pneumoniae MS311R
wp_000228655.1	1	strain-specific	strain-specific	AIL16869.1	wp_000228655.1	AIL16869.1	PTS system, mannose/fructose/sorbose , IID component family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.22499458523003	22.0500807911721	-40.9203331075355	1.21328381880492e-05	0.000658007414022	4.59121358424419	1	E. coli	E. coli MS529R
HypB	2	conserved	conserved across species	AIL15366.1	wp_000337665.1	AIL15366.1	hydrogenase accessory protein HypB	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.17550521098377	20.4509678979611	-40.6617940172576	1.23928925545234e-05	0.000658007414022	4.56761558729423	1	E. coli	E. coli MS529R
HypB	2	conserved	conserved across species	PBBIODIN_02661	hypB	PBBIODIN_02661	Hydrogenase maturation factor HypB	nodrug	nodrug	MS274R	MS55S	Kpneumoniae_MS55	1.74116498345464	21.9193185564319	44.3853391054919	6.87972660528776e-07	1.68988930397821e-05	7.13219292211371	1	K. pneumoniae	K. pneumoniae MS274R
wp_000145410.1	1	strain-specific	strain-specific	AIL15612.1	wp_000145410.1	AIL15612.1	hydrogenase-2 small chain	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.1761255578922	17.9207847783836	-40.4496899990405	1.26116652938303e-05	0.000658007414022	4.54811212365781	1	E. coli	E. coli MS529R
wp_000107720.1	1	strain-specific	strain-specific	AIL16655.1	wp_000107720.1	AIL16655.1	serine transporter family protein	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.17600464233504	18.7882660647679	-39.2106852828864	1.39950936022723e-05	0.000668813750039	4.43152230052641	1	E. coli	E. coli MS529R
wp_001298325.1	1	strain-specific	strain-specific	AIL16153.1	wp_001298325.1	AIL16153.1	acetate kinase	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.23683661154027	20.2751269549902	-38.6429290199609	1.46949221396999e-05	0.000668813750039	4.37652932889541	1	E. coli	E. coli MS529R
wp_000622357.1	1	strain-specific	strain-specific	AIL16413.1	wp_000622357.1	AIL16413.1	citrate (pro-3S)-lyase, beta subunit	nodrug	nodrug	MS529R	25922S	Ecoli_25922	-1.47747533470427	19.7061305482971	-38.6421564228792	1.46959050500549e-05	0.000668813750039	4.37645380421499	1	E. coli	E. coli MS529R
