Label,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation,Mask_Path
125,361,111.529,0.365,2,1277,1419,620,640,1359.744,629.112,1359.744,629.112,119.703,7.478,-1.697,16.008,2184,0.165,142.688,174.369,1347.974,628.376,142.460,17.818,177.614,Infinity,Infinity,1414,624,5,7.067,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
126,185,57.843,0.695,1,1304,1326,623,640,1314.922,631.392,1314.922,631.392,12.827,4.660,-34.555,2.753,192,0.964,25.239,146.310,1314.958,631.588,25.172,10.349,142.125,25.214,0.999,1317,629,5,7.133,2.521,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
127,152,50.029,0.763,1,1326,1342,623,641,1333.961,632.118,1333.961,632.118,11.267,4.410,51.006,2.555,160,0.950,21.633,56.310,1333.902,632.082,21.510,9.219,50.194,21.614,0.999,1329,626,4,6.800,2.702,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
128,353,111.069,0.360,2,1288,1379,624,647,1336.557,633.330,1336.557,633.330,73.977,9.439,3.121,7.837,1526,0.231,91.444,174.352,1333.465,635.413,90.990,22.085,0.830,Infinity,Infinity,1371,639,5,6.688,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
129,159,53.456,0.699,1,1347,1370,626,635,1358.664,630.349,1358.664,630.349,12.033,4.398,4.196,2.736,169,0.941,23.195,7.431,1358.500,630.500,23.000,9.000,0.000,23.814,1.027,1352,629,4,6.000,2.977,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
130,178,53.361,0.786,1,1376,1395,627,642,1385.567,634.955,1385.567,634.955,10.985,5.251,-30.668,2.092,189,0.942,22.204,144.162,1385.338,635.092,22.078,10.915,150.255,22.214,1.000,1389,632,5,7.400,2.221,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
131,432,123.596,0.355,2,1268,1338,629,659,1298.771,643.028,1298.771,643.028,53.301,12.864,-4.685,4.143,1555,0.278,70.711,8.130,1303.196,643.961,69.719,27.522,176.760,Infinity,Infinity,1327,637,5,7.541,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
132,200,56.828,0.778,1,1303,1323,634,651,1313.185,642.955,1313.185,642.955,11.609,5.596,-30.780,2.075,211,0.948,23.431,140.194,1313.400,643.300,22.808,11.628,153.435,23.414,0.999,1317,640,5,7.625,2.341,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
133,162,56.463,0.639,1,1342,1367,635,643,1354.265,638.481,1354.265,638.481,13.380,3.976,0.159,3.365,172,0.942,25.179,173.157,1354.500,639.000,25.000,8.000,0.000,25.814,1.025,1345,638,4,6.647,3.227,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
134,405,121.201,0.346,2,1281,1363,636,652,1323.628,644.389,1323.628,644.389,57.251,5.716,4.892,10.016,912,0.444,82.152,3.489,1321.940,644.173,82.120,12.735,5.102,Infinity,Infinity,1346,646,5,7.256,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
135,183,54.567,0.772,1,1283,1304,644,655,1293.724,649.866,1293.724,649.866,11.524,5.213,-9.005,2.211,195,0.938,21.954,149.931,1293.595,650.068,21.536,10.522,170.538,22.214,1.012,1295,649,5,7.222,2.221,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
136,429,127.944,0.329,2,526,1372,645,706,932.104,672.568,932.104,672.568,827.367,12.655,-2.600,65.378,18978,0.023,846.683,177.699,949.446,675.617,846.682,29.477,177.803,Infinity,Infinity,1365,650,6,7.444,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
137,252,68.665,0.672,1,536,555,679,705,545.127,692.417,545.127,692.417,15.357,5.388,57.297,2.850,267,0.944,30.610,51.633,544.192,691.951,30.585,11.837,53.973,30.614,1.000,547,696,6,8.053,2.551,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
138,341,83.278,0.618,1,517,537,680,712,526.969,695.820,526.969,695.820,18.125,6.203,64.677,2.922,375,0.909,34.670,56.768,527.071,696.650,34.437,13.271,64.654,34.614,0.998,522,686,6,8.448,2.885,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
139,601,162.113,0.287,2,786,827,697,732,806.006,714.813,806.006,714.813,24.931,13.494,29.824,1.848,957,0.628,50.606,37.776,805.992,714.887,48.066,27.582,59.534,Infinity,Infinity,791,704,5,7.316,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
140,230,65.523,0.673,1,550,563,702,729,557.178,715.417,557.178,715.417,14.325,5.223,78.384,2.743,247,0.931,27.659,77.471,557.327,715.635,27.652,10.590,78.690,28.414,1.027,555,707,5,7.778,2.841,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
141,191,63.397,0.597,1,543,555,703,730,548.924,716.537,548.924,716.537,14.591,4.327,76.427,3.372,209,0.914,28.160,73.496,548.654,716.769,28.045,9.217,78.690,28.814,1.023,547,707,4,6.364,3.602,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
142,500,146.254,0.294,2,536,591,706,735,562.628,719.934,562.628,719.934,36.399,13.690,-6.212,2.659,1243,0.402,58.873,159.102,563.381,718.830,56.356,28.926,175.914,Infinity,Infinity,582,713,5,6.778,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
143,281,76.058,0.610,1,574,602,708,733,588.407,720.518,588.407,720.518,17.889,5.119,-42.289,3.495,298,0.943,34.409,144.462,588.000,721.000,33.941,11.314,135.000,34.414,1.000,594,714,5,7.762,3.441,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
144,329,79.391,0.656,1,516,538,711,741,526.971,725.591,526.971,725.591,17.677,6.057,-57.934,2.919,355,0.927,34.409,125.538,527.809,725.506,34.344,13.568,122.005,34.414,1.000,527,724,6,9.571,2.868,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
145,564,143.938,0.342,1,576,624,712,743,602.917,728.335,602.917,728.335,26.009,14.531,-4.042,1.790,965,0.584,48.260,174.053,600.600,726.910,48.183,30.394,2.726,59.214,1.227,605,718,6,7.528,4.935,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
146,212,57.938,0.794,1,825,847,718,733,835.953,725.009,835.953,725.009,11.999,5.704,24.741,2.104,225,0.942,23.854,33.024,835.900,724.700,23.702,12.075,26.565,23.814,0.998,835,724,6,9.000,1.985,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
147,438,131.315,0.319,2,599,865,724,752,717.297,737.043,717.297,737.043,242.511,11.742,-0.991,20.654,5579,0.079,266.368,3.013,731.935,739.457,266.149,27.818,0.688,Infinity,Infinity,850,731,5,7.286,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
148,326,84.484,0.574,1,784,820,728,740,801.043,733.957,801.043,733.957,19.423,5.647,-2.748,3.439,367,0.888,36.346,172.093,802.000,734.000,36.000,12.000,0.000,37.214,1.024,791,734,6,7.733,3.101,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
149,251,74.123,0.574,1,532,563,729,745,547.548,736.787,547.548,736.787,16.688,4.882,-21.679,3.418,275,0.913,33.615,157.249,547.369,737.139,33.576,10.936,160.017,33.814,1.006,545,737,5,6.917,3.381,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
150,499,136.409,0.337,2,818,881,729,767,859.696,744.217,859.696,744.217,43.784,16.007,19.467,2.735,1478,0.338,68.942,23.962,854.277,739.490,68.940,32.939,24.444,Infinity,Infinity,868,733,5,7.714,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
151,180,62.191,0.585,1,519,537,730,753,527.556,741.389,527.556,741.389,13.774,4.308,-55.980,3.197,198,0.909,27.803,127.694,527.686,741.288,27.751,10.254,131.186,27.814,1.000,531,735,4,5.250,3.477,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
152,224,75.368,0.496,1,573,600,730,753,586.442,742.049,586.442,742.049,17.356,4.264,-37.087,4.070,254,0.882,34.828,140.826,587.034,741.854,34.556,9.964,147.995,34.814,1.000,593,736,4,6.200,4.352,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
153,365,115.322,0.345,2,548,853,732,747,665.237,738.752,665.237,738.752,270.299,6.843,-0.279,39.501,3985,0.092,305.026,179.249,700.461,738.091,305.025,14.858,179.421,Infinity,Infinity,566,737,5,6.676,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
154,235,69.315,0.615,1,593,605,735,764,599.287,749.794,599.287,749.794,15.563,4.954,-81.058,3.141,261,0.900,29.833,103.570,599.581,749.514,29.756,10.850,99.462,30.614,1.026,599,746,5,6.913,3.061,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
155,142,48.553,0.757,1,800,819,737,748,809.077,742.035,809.077,742.035,10.096,4.594,-15.384,2.198,153,0.928,19.723,149.534,809.404,742.019,19.612,9.610,168.690,20.214,1.025,812,740,4,6.833,2.527,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
156,504,134.838,0.348,2,504,837,737,772,607.657,751.060,607.657,751.060,290.748,14.786,-1.993,19.664,7498,0.067,334.349,174.852,669.747,743.627,334.298,33.477,175.850,Infinity,Infinity,514,745,6,7.327,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
157,238,75.464,0.525,1,546,578,739,755,562.408,747.761,562.408,747.761,17.928,4.433,-19.417,4.044,265,0.898,34.015,155.695,562.150,747.950,33.836,9.487,161.565,34.414,1.012,572,743,4,6.538,4.302,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
158,422,122.906,0.351,2,621,867,740,760,698.945,749.107,698.945,749.107,200.135,8.366,-1.014,23.922,3757,0.112,246.130,1.863,744.015,750.035,245.993,19.118,179.750,Infinity,Infinity,626,745,5,7.722,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
159,138,47.117,0.781,1,836,854,741,754,844.659,747.507,844.659,747.507,9.678,4.603,27.452,2.102,148,0.932,19.723,30.466,844.690,747.776,19.684,10.213,21.801,19.814,1.005,846,748,5,6.833,1.981,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
160,233,69.220,0.611,1,522,549,743,761,534.667,751.049,534.667,751.049,16.124,4.812,-28.951,3.351,257,0.907,31.385,149.349,534.745,750.642,31.373,10.587,150.945,31.214,0.995,542,746,4,6.810,3.902,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
161,401,123.921,0.328,2,571,819,744,763,684.251,752.752,684.251,752.752,223.887,7.912,-0.757,28.297,3897,0.103,248.340,176.999,694.903,751.068,248.225,18.668,178.749,Infinity,Infinity,806,751,5,6.463,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
162,247,71.576,0.606,1,605,631,746,768,617.451,757.055,617.451,757.055,16.275,4.899,38.846,3.322,262,0.943,33.302,41.348,617.380,757.160,33.200,10.600,36.870,33.214,0.997,615,755,5,6.583,3.321,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
163,173,55.162,0.714,1,818,838,746,763,827.483,753.957,827.483,753.957,11.983,4.684,-36.535,2.558,182,0.951,24.207,141.710,827.500,753.500,24.200,10.200,143.130,24.214,1.000,827,753,5,6.250,2.421,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
164,385,123.231,0.319,2,542,870,750,765,665.882,756.819,665.882,756.819,290.893,6.209,-0.398,46.847,4145,0.093,328.075,178.777,705.953,755.655,328.061,14.715,179.293,Infinity,Infinity,569,753,4,6.302,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
165,250,76.939,0.531,1,520,547,751,776,532.468,762.452,532.468,762.452,17.765,4.686,-38.775,3.791,279,0.896,34.828,140.826,532.100,762.200,34.819,10.612,142.125,34.814,1.000,541,755,4,6.280,4.352,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
166,263,78.700,0.534,1,622,654,751,769,638.287,760.386,638.287,760.386,18.708,4.653,23.305,4.020,287,0.916,36.235,27.979,637.671,760.377,35.932,10.066,20.556,35.814,0.988,627,755,4,6.571,4.477,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
167,400,124.612,0.324,2,801,844,751,773,822.385,761.315,822.385,761.315,23.984,9.640,-6.583,2.488,649,0.616,44.922,163.179,822.662,762.389,43.504,21.315,177.614,Infinity,Infinity,809,760,5,6.389,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
168,220,77.130,0.465,1,511,522,754,788,516.264,770.782,516.264,770.782,17.666,4.309,-81.670,4.100,258,0.853,34.525,100.008,515.803,770.844,34.490,9.744,97.431,35.414,1.026,515,772,5,5.533,3.541,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
169,340,114.116,0.328,2,602,861,755,778,692.468,764.479,692.468,764.479,223.117,9.868,-1.269,22.609,4198,0.081,259.017,0.664,731.473,766.979,259.010,22.942,0.236,Infinity,Infinity,606,759,4,6.294,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
170,371,84.024,0.660,1,492,505,757,793,498.373,775.222,498.373,775.222,19.318,6.242,-85.441,3.095,397,0.935,37.108,104.036,498.500,775.000,36.667,12.766,95.194,38.014,1.024,498,767,6,9.258,3.168,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
171,216,68.569,0.577,1,583,607,758,781,595.898,769.301,595.898,769.301,15.660,4.506,42.872,3.476,232,0.931,31.145,42.397,596.000,769.000,31.113,9.899,45.000,31.014,0.996,590,764,4,6.200,3.877,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
172,525,150.927,0.290,1,543,604,761,786,575.138,770.502,575.138,770.502,35.535,8.853,15.328,4.014,874,0.601,64.195,18.153,574.992,769.459,64.102,20.501,15.068,67.414,1.050,581,766,5,6.424,6.741,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
173,160,52.250,0.736,1,804,820,761,779,812.156,770.175,812.156,770.175,11.177,4.654,-48.288,2.402,170,0.941,22.804,127.875,812.250,770.250,22.627,10.607,135.000,22.814,1.000,810,771,5,6.571,2.281,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
174,116,42.309,0.814,1,859,876,761,771,867.345,766.112,867.345,766.112,8.735,4.320,19.371,2.022,123,0.943,17.464,23.629,867.690,766.276,17.455,9.285,21.801,18.014,1.031,863,764,4,6.600,2.252,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
175,460,134.513,0.319,2,527,864,762,787,692.141,771.448,692.141,771.448,314.604,10.072,-1.169,31.237,6285,0.073,337.291,177.621,695.160,768.695,337.287,24.800,177.905,Infinity,Infinity,538,768,5,7.049,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
176,203,68.339,0.546,1,600,625,763,784,612.229,773.732,612.229,773.732,15.849,4.165,38.311,3.806,221,0.919,31.401,37.235,612.230,773.878,31.387,9.532,35.538,31.414,1.000,605,768,4,6.000,3.927,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
177,303,82.263,0.563,1,630,664,764,781,647.381,772.586,647.381,772.586,19.328,5.156,18.088,3.749,332,0.913,36.770,22.380,646.771,772.825,36.507,11.241,15.524,37.014,1.007,649,773,5,7.571,3.701,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
178,471,133.823,0.330,2,546,806,765,785,668.755,774.763,668.755,774.763,234.996,7.951,0.414,29.556,4063,0.116,260.192,177.797,676.047,776.611,260.109,19.972,179.249,Infinity,Infinity,797,776,6,7.279,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
179,267,77.455,0.559,1,826,860,769,782,843.459,775.395,843.459,775.395,18.135,4.801,12.687,3.777,289,0.924,34.928,13.241,843.215,775.226,34.901,10.170,15.524,35.814,1.025,844,775,5,6.724,3.581,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
180,415,133.307,0.293,2,533,653,771,798,596.370,782.900,596.370,782.900,100.845,12.207,-1.230,8.261,2725,0.152,120.204,176.662,592.508,782.195,120.191,26.757,177.510,Infinity,Infinity,636,778,5,6.650,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
181,277,79.026,0.557,1,863,897,771,786,880.233,778.150,880.233,778.150,18.398,4.913,15.883,3.745,301,0.920,35.171,14.826,879.841,778.041,35.158,10.214,16.390,36.014,1.024,884,779,5,7.074,3.601,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
182,233,69.641,0.604,1,503,514,772,802,508.144,786.556,508.144,786.556,15.574,5.007,84.223,3.110,257,0.907,31.048,75.069,507.970,787.074,30.494,10.616,85.914,31.814,1.025,507,781,5,6.714,3.181,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
183,525,156.806,0.268,2,552,848,775,788,701.860,781.090,701.860,781.090,261.493,5.715,-0.088,45.753,3557,0.148,296.007,0.387,699.990,781.040,296.005,12.928,179.802,Infinity,Infinity,578,778,4,6.891,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
184,212,73.567,0.492,1,513,527,776,807,520.132,791.090,520.132,791.090,16.840,4.115,-69.623,4.092,236,0.898,32.894,109.537,519.613,791.551,32.773,9.517,114.444,33.414,1.016,523,782,4,5.571,4.177,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
185,284,84.159,0.504,1,860,896,778,794,878.060,786.106,878.060,786.106,20.221,4.676,16.502,4.324,320,0.887,37.947,18.435,877.636,786.298,37.902,10.246,15.642,38.614,1.018,863,781,4,6.625,4.827,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
186,453,136.544,0.305,2,536,670,779,805,608.997,791.694,608.997,791.694,114.866,13.210,-0.536,8.695,3190,0.142,134.060,178.290,602.917,791.524,134.028,25.952,179.545,Infinity,Infinity,655,784,5,6.308,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
187,135,47.442,0.754,1,800,819,779,790,809.433,784.433,809.433,784.433,9.789,4.513,13.381,2.169,148,0.912,19.647,14.744,809.750,784.750,19.606,9.803,18.435,20.214,1.029,804,782,4,6.200,2.527,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
188,271,76.249,0.586,1,604,636,780,797,619.817,788.397,619.817,788.397,17.244,5.086,22.117,3.391,290,0.934,34.540,22.109,620.100,788.200,34.469,11.068,18.435,34.814,1.008,613,785,5,7.231,3.481,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
189,396,126.603,0.310,2,585,649,781,799,615.889,789.699,615.889,789.699,42.541,7.591,3.699,5.604,879,0.451,65.970,14.036,617.036,788.503,64.997,17.149,4.185,Infinity,Infinity,598,790,5,6.641,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
190,242,69.125,0.636,1,895,919,781,804,906.161,792.636,906.161,792.636,15.840,5.014,43.599,3.159,258,0.938,31.145,42.397,906.500,793.500,31.113,11.314,45.000,31.014,0.996,900,787,5,7.200,3.101,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
191,635,172.245,0.269,2,578,882,782,818,704.168,796.865,704.168,796.865,272.556,15.356,-2.254,17.749,7607,0.083,304.278,2.449,730.029,799.981,303.998,35.070,179.789,Infinity,Infinity,589,803,6,7.267,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
192,296,77.955,0.612,1,907,934,783,810,921.189,795.632,921.189,795.632,18.476,5.197,45.158,3.555,310,0.955,35.468,49.574,921.250,795.750,35.355,10.607,45.000,35.414,0.998,915,789,5,8.000,3.541,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
193,134,47.212,0.755,1,819,838,784,794,828.142,788.687,828.142,788.687,9.979,4.348,10.040,2.295,145,0.924,19.925,17.526,828.338,788.973,19.728,9.371,9.462,20.414,1.025,822,787,4,6.571,2.552,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
194,413,134.933,0.285,2,547,813,785,801,676.209,791.166,676.209,791.166,239.342,6.632,-0.198,36.087,3487,0.118,266.227,177.632,679.928,790.711,266.161,15.615,178.907,Infinity,Infinity,794,789,5,5.939,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
195,250,68.990,0.660,1,517,533,787,815,525.064,800.856,525.064,800.856,15.430,5.258,-66.902,2.934,267,0.936,30.463,113.199,525.278,801.124,30.460,11.169,113.962,30.614,1.005,528,793,5,7.435,3.061,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
196,152,49.894,0.767,1,838,858,787,798,848.132,792.651,848.132,792.651,10.778,4.537,19.635,2.376,157,0.968,21.932,24.228,848.400,792.700,21.913,9.839,26.565,22.014,1.004,841,790,4,6.714,2.752,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
197,393,115.742,0.369,2,553,832,790,805,662.849,797.134,662.849,797.134,247.491,6.041,-0.642,40.969,3274,0.120,279.088,178.563,692.466,795.669,279.082,13.830,178.931,Infinity,Infinity,574,795,5,7.195,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
198,418,87.991,0.678,1,494,520,792,825,506.603,807.660,506.603,807.660,19.417,6.983,53.485,2.780,441,0.948,38.275,56.725,506.451,807.439,38.106,14.212,51.340,38.214,0.998,510,812,7,10.280,2.730,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
199,221,72.687,0.526,1,613,640,792,813,627.274,801.622,627.274,801.622,16.701,4.470,35.625,3.736,244,0.906,33.601,36.529,627.280,800.960,33.600,10.000,36.870,33.614,1.000,621,797,4,5.769,4.202,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
200,366,123.596,0.301,2,592,664,793,820,631.292,804.833,631.292,804.833,56.367,11.707,2.489,4.815,1510,0.242,74.947,18.677,628.070,803.347,73.721,26.101,6.116,Infinity,Infinity,653,797,4,5.591,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
201,160,51.005,0.773,1,832,852,794,805,841.756,799.531,841.756,799.531,10.832,4.771,16.511,2.270,169,0.947,21.541,21.801,841.942,799.288,21.181,10.394,11.310,21.814,1.013,838,798,5,7.000,2.181,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
202,410,126.833,0.320,1,858,892,794,821,874.368,804.605,874.368,804.605,17.822,12.738,-21.348,1.399,607,0.675,37.643,140.389,873.624,800.798,37.312,26.394,147.995,40.414,1.074,861,797,4,6.200,5.052,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
203,192,61.405,0.640,1,602,627,795,810,614.552,802.781,614.552,802.781,13.153,4.739,24.648,2.776,215,0.893,27.731,25.641,614.600,802.800,27.727,10.733,26.565,27.614,0.996,612,801,5,6.091,2.761,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
204,139,47.998,0.758,1,635,648,796,813,641.651,804.723,641.651,804.723,9.814,4.639,59.100,2.115,152,0.914,20.000,53.130,642.000,804.500,19.677,10.286,63.435,20.014,1.001,638,800,4,6.800,2.502,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
205,636,169.333,0.279,2,515,838,796,830,692.766,809.005,692.766,809.005,289.966,11.609,-2.580,24.978,7153,0.089,323.818,175.927,675.879,805.375,323.802,30.330,176.493,Infinity,Infinity,828,805,6,7.759,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
206,154,49.473,0.791,1,881,897,799,817,889.390,808.162,889.390,808.162,10.352,4.872,-48.068,2.125,159,0.969,20.591,119.055,890.000,808.000,19.799,9.899,135.000,20.414,0.991,887,810,5,7.444,2.041,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
207,262,69.450,0.683,1,532,557,800,820,543.687,809.874,543.687,809.874,14.305,6.021,-31.554,2.376,285,0.919,28.653,150.751,543.029,809.303,28.651,13.328,151.390,28.414,0.992,542,809,6,8.778,2.368,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
208,347,118.098,0.313,2,647,870,800,830,738.906,811.650,738.906,811.650,203.861,12.371,-2.711,16.479,4554,0.076,223.110,1.798,758.500,815.000,223.000,30.000,0.000,Infinity,Infinity,854,804,4,5.974,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
209,300,75.789,0.656,1,661,675,801,833,667.833,816.870,667.833,816.870,17.141,5.683,-78.652,3.016,320,0.938,32.985,104.036,668.029,817.005,32.903,11.759,100.008,33.814,1.025,669,806,5,8.565,3.381,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
210,165,49.569,0.844,1,836,856,804,816,845.779,809.779,845.779,809.779,10.021,5.319,15.769,1.884,172,0.959,20.396,11.310,846.059,809.765,20.373,11.157,14.036,21.014,1.030,841,808,5,8.000,2.101,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
211,539,161.558,0.260,2,611,932,806,832,805.276,816.949,805.276,816.949,279.723,9.911,-0.565,28.224,6461,0.083,321.224,2.141,771.528,818.954,320.950,24.154,179.597,Infinity,Infinity,901,811,5,6.741,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
212,196,61.080,0.660,1,624,646,809,828,634.969,818.638,634.969,818.638,13.557,4.766,45.147,2.845,212,0.925,27.019,38.991,635.162,818.745,26.741,10.215,48.366,27.014,1.000,628,812,4,6.222,3.377,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
213,533,130.760,0.392,2,604,867,812,836,710.765,823.954,710.765,823.954,235.781,11.684,-0.255,20.179,5744,0.093,263.372,3.047,735.500,824.000,263.000,24.000,0.000,Infinity,Infinity,610,818,6,9.897,Infinity,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
214,110,43.420,0.733,1,642,654,813,828,647.645,820.727,647.645,820.727,9.024,4.026,62.631,2.242,119,0.924,18.439,49.399,647.400,820.300,17.889,8.497,63.435,18.414,0.999,646,818,4,5.833,2.302,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
215,194,54.932,0.808,1,865,885,813,829,874.851,820.722,874.851,820.722,11.453,5.491,-29.710,2.086,204,0.951,22.472,147.724,874.750,820.750,22.466,11.319,149.036,22.414,0.997,879,817,5,8.833,2.241,./nx1.8016_XY2.ome0006_cp_masks_filtered.tif
